session_guid,lap_index,turn,corner_name,entry_speed,apex_speed,exit_speed,speed_drop,max_lat_g,max_brake,max_throttle,min_accel_g
49286453-273d-48c3-a124-51a51221c1f6,7,T6a-T6b,Snake Exit,25.359823989868165,25.252859115600586,27.158861923217774,0.10696487426757884,0.10124920308589935,5.783155918121338,0.6289998888969421,-0.3379988670349121
49286453-273d-48c3-a124-51a51221c1f6,7,T7,Climbing Esses,30.64840087890625,30.158245086669922,31.577530670166016,0.49015579223632955,0.12320496886968613,6.238324165344238,0.6299741268157959,-0.23924612998962402
49286453-273d-48c3-a124-51a51221c1f6,7,T8a-T8b,Climbing Esses 2,38.031464385986325,37.9139518737793,38.85889434814453,0.11751251220702841,0.09826900064945221,0.35456177592277527,0.6473959684371948,0.05517487972974777
49286453-273d-48c3-a124-51a51221c1f6,7,T9,Esses Exit,32.87116012573242,19.10765838623047,27.159012222290038,13.763501739501955,0.1580079346895218,6.124022960662842,0.6490001082420349,-0.24785929918289185
49286453-273d-48c3-a124-51a51221c1f6,7,T10,South Bend,30.481257247924805,19.10765838623047,25.56121406555176,11.373598861694337,0.1580079346895218,6.124022960662842,0.6490001082420349,-0.24785929918289185
49286453-273d-48c3-a124-51a51221c1f6,7,T11,Oak Tree Entry,30.209684371948242,19.10765838623047,25.439667892456054,11.102025985717773,0.1580079346895218,6.124022960662842,0.6490001082420349,-0.24785929918289185
49286453-273d-48c3-a124-51a51221c1f6,7,T12,Oak Tree,21.871502304077147,20.517070770263672,27.19755325317383,1.3544315338134751,0.11290334910154343,6.1424150466918945,0.6129999756813049,-0.25429773330688477
49286453-273d-48c3-a124-51a51221c1f6,7,T13,RC Entry,26.466327667236328,20.517070770263672,33.48879547119141,5.949256896972656,0.21894793212413788,6.1424150466918945,0.6129999756813049,-0.25429773330688477
49286453-273d-48c3-a124-51a51221c1f6,7,T14,Roller Coaster,32.32824783325195,31.545753479003906,33.4365852355957,0.782494354248044,0.12246664613485336,6.362292289733887,0.6179850697517395,-0.3172368109226227
49286453-273d-48c3-a124-51a51221c1f6,7,T15,RC Exit,51.08003044128418,51.06283187866211,51.44677448272705,0.017198562622070312,0.08182768523693085,1.7682628631591797,0.623999834060669,-0.0503934845328331
983fe6a8-4800-4e1d-974a-40008092027a,0,T1,Horse Shoe,22.58299446105957,19.67234230041504,23.025356674194335,2.9106521606445312,0.11624552309513092,2.8527112007141113,0.4965032935142517,-0.27381396293640137
983fe6a8-4800-4e1d-974a-40008092027a,0,T2-T3,Connectors,24.469411087036132,19.67234230041504,31.660612106323242,4.797068786621093,0.11624552309513092,3.0808632373809814,0.4977858364582062,-0.27381396293640137
983fe6a8-4800-4e1d-974a-40008092027a,0,T4,NASCAR Bend,27.051931381225586,27.039745330810547,29.021492767333985,0.012186050415039062,0.1487886756658554,2.646167516708374,0.5101215839385986,0.04535520449280739
983fe6a8-4800-4e1d-974a-40008092027a,0,T5a-T5b,Snake Entry,19.567573928833006,19.522266387939453,21.81239013671875,0.045307540893553266,0.13393396139144897,3.1517298221588135,0.533151388168335,0.07060366123914719
983fe6a8-4800-4e1d-974a-40008092027a,0,T6a-T6b,Snake Exit,24.827555084228514,24.634841918945312,27.020210647583006,0.1927131652832017,0.09233482927083969,2.7183196544647217,0.5226236581802368,-0.31282129883766174
983fe6a8-4800-4e1d-974a-40008092027a,0,T7,Climbing Esses,30.246058654785156,30.16534996032715,31.522371673583983,0.0807086944580071,0.11216966062784195,3.035240888595581,0.5270484685897827,-0.2075926959514618
983fe6a8-4800-4e1d-974a-40008092027a,0,T8a-T8b,Climbing Esses 2,38.432770538330075,38.40909194946289,38.70730819702148,0.023678588867184658,0.09702999144792557,1.9723836183547974,0.5941676497459412,0.06423673778772354
983fe6a8-4800-4e1d-974a-40008092027a,0,T9,Esses Exit,30.22554130554199,19.222110748291016,26.061217498779296,11.003430557250976,0.1084049791097641,3.1389963626861572,0.5838326215744019,-0.23622269928455353
983fe6a8-4800-4e1d-974a-40008092027a,0,T10,South Bend,28.28992691040039,19.222110748291016,24.294223022460937,9.067816162109374,0.1084049791097641,3.0958476066589355,0.5837818384170532,-0.23622269928455353
983fe6a8-4800-4e1d-974a-40008092027a,0,T11,Oak Tree Entry,28.28992691040039,19.222110748291016,24.173734283447267,9.067816162109374,0.1084049791097641,3.0958476066589355,0.5837818384170532,-0.23622269928455353
983fe6a8-4800-4e1d-974a-40008092027a,0,T12,Oak Tree,21.924222946166992,19.916818618774414,25.18310203552246,2.007404327392578,0.12883959710597992,3.281996011734009,0.5168928503990173,-0.24708090722560883
983fe6a8-4800-4e1d-974a-40008092027a,0,T13,RC Entry,26.810212707519533,19.916818618774414,32.386888122558595,6.893394088745119,0.2057683914899826,3.3167335987091064,0.5168928503990173,-0.24708090722560883
983fe6a8-4800-4e1d-974a-40008092027a,0,T14,Roller Coaster,31.187736129760744,30.5364990234375,32.28270416259765,0.6512371063232436,0.07604113966226578,2.0768988132476807,0.48836782574653625,-0.28175437450408936
983fe6a8-4800-4e1d-974a-40008092027a,0,T15,RC Exit,50.3429651260376,50.323978424072266,50.95635223388672,0.01898670196533203,0.08432818949222565,0.8810825943946838,0.5133029222488403,-0.05552888661623001
983fe6a8-4800-4e1d-974a-40008092027a,1,T1,Horse Shoe,22.435544967651367,19.2197322845459,23.47820129394531,3.2158126831054688,0.10049593448638916,2.8517911434173584,0.48840004205703735,-0.2606721818447113
983fe6a8-4800-4e1d-974a-40008092027a,1,T2-T3,Connectors,24.340142059326173,19.2197322845459,31.82113380432129,5.120409774780274,0.10049593448638916,3.048520088195801,0.48840004205703735,-0.2606721818447113
983fe6a8-4800-4e1d-974a-40008092027a,1,T4,NASCAR Bend,26.17535743713379,26.112300872802734,28.187905883789064,0.06305656433105611,0.11137329787015915,2.4812240600585938,0.4826575219631195,0.06796403974294662
