session_guid,lap_index,dist_m,speed_f4,throttle_f7,brake_f9,accel_g_f12,lat_g_f13,heading_f8
49286453-273d-48c3-a124-51a51221c1f6,1,2300,46.46198654174805,0.5802946090698242,-2.1960861682891846,0.005421977490186691,-0.0012087998911738396,97.82489013671875
49286453-273d-48c3-a124-51a51221c1f6,1,2350,39.207008361816406,0.5599391460418701,-3.0376245975494385,-0.002366119995713234,-0.0786086693406105,99.26677703857422
49286453-273d-48c3-a124-51a51221c1f6,1,2400,37.27181625366211,0.5587237477302551,-0.034405000507831573,0.1016964539885521,-0.0659927949309349,100.5240478515625
49286453-273d-48c3-a124-51a51221c1f6,1,2450,38.70896911621094,0.553556501865387,0.5943620204925537,0.06444688141345978,-0.021720172837376595,102.18024444580078
49286453-273d-48c3-a124-51a51221c1f6,1,2500,41.01069259643555,0.5540030002593994,1.170233130455017,0.12108835577964783,0.014976308681070805,101.8972396850586
49286453-273d-48c3-a124-51a51221c1f6,1,2550,43.474037170410156,0.5615264177322388,2.00036358833313,0.007235927507281303,-0.08046038448810577,99.20507049560547
49286453-273d-48c3-a124-51a51221c1f6,1,2600,45.316314697265625,0.5700947642326355,3.4542572498321533,-0.032134585082530975,-0.13229987025260925,97.89111328125
49286453-273d-48c3-a124-51a51221c1f6,1,2650,44.22528076171875,0.5740954875946045,-7.257848262786865,0.01915346086025238,0.03591698780655861,99.25996398925781
49286453-273d-48c3-a124-51a51221c1f6,1,2700,32.248992919921875,0.5775142312049866,-5.34022331237793,-0.06007227674126625,-0.029728226363658905,102.61307525634766
49286453-273d-48c3-a124-51a51221c1f6,1,2750,23.859642028808594,0.587638795375824,3.9914677143096924,-0.09867892414331436,0.004715397488325834,106.14596557617188
49286453-273d-48c3-a124-51a51221c1f6,1,2800,20.34626007080078,0.5743115544319153,4.643283843994141,-0.2370837926864624,0.10189397633075714,107.70283508300781
49286453-273d-48c3-a124-51a51221c1f6,1,2850,24.771390914916992,0.5667205452919006,5.419098854064941,-0.23731443285942078,0.11371631175279617,107.36117553710938
49286453-273d-48c3-a124-51a51221c1f6,1,2900,30.74808120727539,0.5589945912361145,2.7895567417144775,-0.0019567925482988358,-0.09801767766475677,104.41957092285156
49286453-273d-48c3-a124-51a51221c1f6,1,2950,35.10808563232422,0.5405080318450928,2.3107540607452393,0.0019066066015511751,-0.043190207332372665,102.7612533569336
